"Page Title Suffix","Sufiks tytułu strony",module,Magento_Theme
"Default Meta Description","Domyślny Meta opis",module,Magento_Theme
"Default Meta Keywords","Domyślne Meta słowa kluczowe",module,Magento_Theme
"This will be included before head closing tag in page HTML.","To będzie załączone przed znacznikiem zamykającym sekcję HEAD w HTML.",module,Magento_Theme
"Scripts and Style Sheets","Skrypty i arkuszy stylów",module,Magento_Theme
"Display Demo Store Notice","Wyświetlaj informację o wersji demonstracyjnej",module,Magento_Theme
Header,Nagłówek,module,Magento_Theme
"Allowed file types: png, gif, jpg, jpeg.","Dozwolone typy plików: png, gif, jpg, jpeg.",module,Magento_Theme
"Logo Image","Obrazek logo",module,Magento_Theme
"Logo Attribute Width","Szerokość atrybut logo",module,Magento_Theme
"Logo Attribute Height","Wysokość atrybut logo",module,Magento_Theme
"Welcome Text","Tekst powitalny",module,Magento_Theme
"Logo Image Alt","ALT dla obrazka logo",module,Magento_Theme
Footer,Stopka,module,Magento_Theme
"This will be displayed just before the body closing tag.","To będzie wyświetlane tuż przed zamykającym znacznikiem body.",module,Magento_Theme
"Miscellaneous HTML","Różny HTML",module,Magento_Theme
Copyright,"Prawa autorskie",module,Magento_Theme
"Default Robots","Domyślne roboty",module,Magento_Theme
"Edit custom instruction of robots.txt File","Edytuj niestandardową instrukcję obsługi pliku robots.txt",module,Magento_Theme
"This action will delete your custom instructions and reset robots.txt file to system's default settings.","Ta akcja będzie usuwać twoje niestandardowe instrukcje i zresetuje plik robots.txt do domyślnych ustawień systemu.",module,Magento_Theme
"Reset To Defaults","Zresetuj do ustawień domyślnych",module,Magento_Theme
Website,Witryna,module,Magento_Theme
Store,Sklep,module,Magento_Theme
"Store View","Widok sklepu",module,Magento_Theme
"Skip to Content","Przejdź do treści",module,Magento_Theme
Menu,Menu,module,Magento_Theme
Account,Konto,module,Magento_Theme
Settings,Ustawienia,module,Magento_Theme
"2 columns with left bar","2 kolumny z lewym paskiem",module,Magento_Theme
"2 columns with right bar","2 kolumny z prawym paskiem",module,Magento_Theme
"3 columns","3 kolumny",module,Magento_Theme
"Translation Strategy","Strategia tłumaczenia",module,Magento_Translation
Translations,Tłumaczenia,module,Magento_Translation
"Translation files","Pliki z tłumaczeniami",module,Magento_Translation
"Label Button 2","Etykieta Button 2",module,Magento_Ui
"Label Actions One","Oznacz działania ",module,Magento_Ui
"Label Actions Two","XXX Label Actions Two",module,Magento_Ui
"Some Dynamic Actions","Niektóre akcje dynamiczne",module,Magento_Ui
"Log JS Errors to Session Storage","Dziennika błędów JS do przechowywania sesji",module,Magento_Ui
"Log JS Errors to Session Storage Key","Dziennik błędów JS do przechowywania klucza sesji",module,Magento_Ui
settings/label,settings/label,module,Magento_Ui
settings/confirm/title,settings/confirm/title,module,Magento_Ui
"settings/confirm/message
                        ",settings/confirm/message,module,Magento_Ui
"settings/callback/target
                        ","settings/callback/target
                        ",module,Magento_Ui
"settings/newViewLabel
                    ","XXX settings/newViewLabel
                    ",module,Magento_Ui
settings/title,settings/title,module,Magento_Ui
settings/description,settings/description,module,Magento_Ui
"
                        settings/addButtonLabel
                    ","                        settings/addButtonLabel
                    ",module,Magento_Ui
"
                        formElements/*[name(.)=../../@formElement]/settings/description
                    ","                        formElements/*[name(.)=../../@formElement]/settings/description
                    ",module,Magento_Ui
"
                        formElements/*[name(.)=../../@formElement]/settings/caption
                    ","                        formElements/*[name(.)=../../@formElement]/settings/caption
                    ",module,Magento_Ui
"
                        formElements/*[name(.)=../../@formElement]/settings/title
                    ","                        formElements/*[name(.)=../../@formElement]/settings/title
                    ",module,Magento_Ui
settings/placeholder,"ustawienia/symbol zastępczy",module,Magento_Ui
settings/caption,settings/caption,module,Magento_Ui
settings/subTitle,settings/subTitle,module,Magento_Ui
settings/visible,settings/visible,module,Magento_Ui
settings/showLabel,settings/showLabel,module,Magento_Ui
settings/breakLine,settings/breakLine,module,Magento_Ui
settings/required,settings/required,module,Magento_Ui
settings/size,settings/size,module,Magento_Ui
settings/notice,settings/notice,module,Magento_Ui
settings/tooltip/description,settings/tooltip/description,module,Magento_Ui
settings/addBefore,ustawienia/addBefore,module,Magento_Ui
settings/addAfter,settings/addAfter,module,Magento_Ui
Action,Operacja,module,Magento_Ui
CSV,CSV,module,Magento_Ui
"Excel XML","Excel XML",module,Magento_Ui
UPS,UPS,module,Magento_Ups
"Access License Number","Uzyskaj numer licencji",module,Magento_Ups
"Enabled for Checkout",Włączone,module,Magento_Ups
"Allowed Methods","Dozwolone metody",module,Magento_Ups
"Packages Request Type","Typ zapytania o paczkę",module,Magento_Ups
Container,Pojemnik,module,Magento_Ups
"Enable Free Shipping Threshold","Włącz próg darmowej wysyłki",module,Magento_Ups
"Free Shipping Amount Threshold","Próg darmowej wysyłki",module,Magento_Ups
"Destination Type","Typ destynacjiTRANSLATE_THIS",module,Magento_Ups
"Free Method","Darmowa metoda",module,Magento_Ups
"Gateway URL","URL bramki",module,Magento_Ups
"Gateway XML URL","Adres URL do usługi XML",module,Magento_Ups
"Calculate Handling Fee","Oblicz koszt przygotowania przesyłki",module,Magento_Ups
"Handling Applied","Wliczono koszty manipulacyjne",module,Magento_Ups
"Handling Fee","Opłata manipulacyjna",module,Magento_Ups
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maksymalna waga paczki (prosimy skonsultować z kurierem maksymalną dopuszczalną wagę paczki)",module,Magento_Ups
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Minimalna waga paczki (prosimy skonsultować z kurierem maksymalną dopuszczalną wagę paczki)",module,Magento_Ups
"Origin of the Shipment","Pochodzenie dostawy",module,Magento_Ups
Password,Hasło,module,Magento_Ups
"Pickup Method","Metoda odbioru",module,Magento_Ups
"Sort Order","Kolejność sortowania",module,Magento_Ups
Title,Tytuł,module,Magento_Ups
"Tracking XML URL","URL do pliku XML służącego do śledzenia przesyłki",module,Magento_Ups
"UPS Type","Typ UPS",module,Magento_Ups
"Live Account","Konto Live",module,Magento_Ups
"Weight Unit","Jednostka wagi",module,Magento_Ups
"User ID","ID użytkownika",module,Magento_Ups
"Enable Negotiated Rates","Włącz negocjowalne stawki",module,Magento_Ups
"Shipper Number","Numer dostawcy",module,Magento_Ups
"Required for negotiated rates; 6-character UPS","Wymagane dla negocjowalnych stawek; 6-znakowy UPS",module,Magento_Ups
"Ship to Applicable Countries","Dostawa do stosownych krajów",module,Magento_Ups
"Ship to Specific Countries","Dostawa do wybranych krajów",module,Magento_Ups
"Show Method if Not Applicable","Pokaż metodę jeśli niedostępna",module,Magento_Ups
"Displayed Error Message","Wyświetlony błąd",module,Magento_Ups
Mode,Tryb,module,Magento_Ups
"This enables or disables SSL verification of the Magento server by UPS.","To włącza lub wyłącza SSL weryfikacji serwera Magento przy UPS.",module,Magento_Ups
Debug,"Tryb debug",module,Magento_Ups
Action,Operacja,module,Magento_UrlRewrite
Edit,Edytuj,module,Magento_UrlRewrite
"All Users","Lista użytkowników",module,Magento_User
"User Roles","Role użytkownika",module,Magento_User
"User Notification Template","Szablon Powiadamianie użytkownika",module,Magento_User
"Email template chosen based on theme fallback when ""Default"" option is selected.","Wybrany szablon e-mail oparty na temacie fallback po wybraniu opcji ""Default"".",module,Magento_User
"Maximum Login Failures to Lockout Account","Maxymalna liczba nieudanych prób logowania do blokady konta",module,Magento_User
"We will disable this feature if the value is empty.","Możemy wyłączyć tę funkcję, jeśli wartość jest pusta.",module,Magento_User
"Lockout Time (minutes)","Czas blokady (w minutach)",module,Magento_User
"Password Lifetime (days)","Czas życia hasła (dni)",module,Magento_User
"Password Change","Zmiana hasła",module,Magento_User
Unlock,Odblokuj,module,Magento_User
ID,ID,module,Magento_User
Username,"Nazwa użytkownika",module,Magento_User
"Last login","Ostatnie logowanie",module,Magento_User
Failures,Błędy,module,Magento_User
Unlocked,Odblokowane,module,Magento_User
USPS,USPS,module,Magento_Usps
"Enabled for Checkout",Włączone,module,Magento_Usps
"Gateway URL","URL bramki",module,Magento_Usps
"Secure Gateway URL","URL bezpiecznej bramki",module,Magento_Usps
Title,Tytuł,module,Magento_Usps
"User ID","ID użytkownika",module,Magento_Usps
Password,Hasło,module,Magento_Usps
Mode,Tryb,module,Magento_Usps
"Packages Request Type","Typ zapytania o paczkę",module,Magento_Usps
Container,Pojemnik,module,Magento_Usps
Size,Rozmiar,module,Magento_Usps
Width,Szerokość,module,Magento_Usps
Length,Długość,module,Magento_Usps
Height,Wysokość,module,Magento_Usps
Girth,Obwód,module,Magento_Usps
Machinable,"Automatyczne pakowanie",module,Magento_Usps
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Maksymalna waga paczki (prosimy skonsultować z kurierem maksymalną dopuszczalną wagę paczki)",module,Magento_Usps
"Calculate Handling Fee","Oblicz koszt przygotowania przesyłki",module,Magento_Usps
"Handling Applied","Wliczono koszty manipulacyjne",module,Magento_Usps
"Handling Fee","Opłata manipulacyjna",module,Magento_Usps
"Allowed Methods","Dozwolone metody",module,Magento_Usps
"Free Method","Darmowa metoda",module,Magento_Usps
"Enable Free Shipping Threshold","Włącz próg darmowej wysyłki",module,Magento_Usps
"Free Shipping Amount Threshold","Próg darmowej wysyłki",module,Magento_Usps
"Displayed Error Message","Wyświetlony błąd",module,Magento_Usps
"Ship to Applicable Countries","Dostawa do stosownych krajów",module,Magento_Usps
"Ship to Specific Countries","Dostawa do wybranych krajów",module,Magento_Usps
Debug,"Tryb debug",module,Magento_Usps
"Show Method if Not Applicable","Pokaż metodę jeśli niedostępna",module,Magento_Usps
"Sort Order","Kolejność sortowania",module,Magento_Usps
"Variable ID","ID zmiennej",module,Magento_Variable
Name,Nazwa,module,Magento_Variable
"Web API Security","Zabezpieczenia Web API",module,Magento_WebapiSecurity
"Allow Anonymous Guest Access","Zezwalaj na dostęp anonimowy Gości",module,Magento_WebapiSecurity
"Manage Customers","Zarządzaj klientami",module,Magento_Webapi
"Create Customer","Utwórz klienta",module,Magento_Webapi
"Edit Customer","Edycja klienta",module,Magento_Webapi
"Get Customer","Pobierz klienta",module,Magento_Webapi
"Delete Customer","Usuń tego klienta",module,Magento_Webapi
"Magento Web API","Magento Web API",module,Magento_Webapi
"SOAP Settings","Ustawienia protokołu SOAP",module,Magento_Webapi
"Default Response Charset","Domyślny zestaw znaków odpowiedzi",module,Magento_Webapi
"If empty, UTF-8 will be used.","Jeśli puste, zostanie użyte UTF-8.",module,Magento_Webapi
"Web Services Configuration","Konfiguracja usług sieci Web",module,Magento_Webapi
"REST and SOAP configurations, generated WSDL file","konfiguracji REST oraz SOAP, generowanie pliku WSDL",module,Magento_Webapi
"Fixed Product Taxes","Ustalone podatki produktu",module,Magento_Weee
"Enable FPT","Włącz FPT",module,Magento_Weee
"Display Prices In Product Lists","Wyświetlaj ceny na listach produktów",module,Magento_Weee
"Display Prices On Product View Page","Wyświetlaj ceny na karcie produktu",module,Magento_Weee
"Display Prices In Sales Modules","Wyświetlaj ceny w modułach sprzedaży",module,Magento_Weee
"Display Prices In Emails","Wyświetlaj ceny w wiadomościach e-mail",module,Magento_Weee
"Apply Tax To FPT","Używaj podatków w FPT",module,Magento_Weee
"Include FPT In Subtotal","Zawrzyj FPT w podsumie",module,Magento_Weee
"Orders and Returns","Zamówienia i zwroty",module,Magento_Widget
"Orders and Returns Search Form","Formularz wyszukiwania zamówień i zwrotów",module,Magento_Widget
"Anchor Custom Title","Własny tytuł kotwicy",module,Magento_Widget
"CMS Page Link Block Template","Szablon blokowy linku strony CMS",module,Magento_Widget
"CMS Page Link Inline Template","Szablon liniowy linku strony CMS",module,Magento_Widget
"Display a Link to Loading a Spreadsheet","Wyświetl łącze do ładowania arkusza kalkulacyjnego",module,Magento_Widget
"Defines whether a link to My Account","Określa, link do Moje konto",module,Magento_Widget
"Link Text","Tekst łącza",module,Magento_Widget
"The text of the link to the My Account &gt; Order by SKU page","Łącze do Mojego Konta &gt; Zamów przez stronę SKU",module,Magento_Widget
"Load a list of SKUs","Załaduj listę SKU",module,Magento_Widget
Product,Produkt,module,Magento_Widget
"Select Product...","Wybierz produkt...",module,Magento_Widget
Conditions,Warunki,module,Magento_Widget
"Widget ID","ID widgetu",module,Magento_Widget
"Wish List Section","Sekcja Ulubionych.",module,Magento_Wishlist
"Share Options","Opcje współdzielenia",module,Magento_Wishlist
"Email Sender",Nadawca,module,Magento_Wishlist
"Email Template","Szablon e-mail",module,Magento_Wishlist
"Email template chosen based on theme fallback when ""Default"" option is selected.","Wybrany szablon e-mail oparty na temacie fallback po wybraniu opcji ""Default"".",module,Magento_Wishlist
"Max Emails Allowed to be Sent","Max e-maile mogą być wysyłane",module,Magento_Wishlist
"Email Text Length Limit","Ograniczenie długości tekstu wiadomości e-mail",module,Magento_Wishlist
"General Options","Opcje ogólne",module,Magento_Wishlist
Enabled,Włączone,module,Magento_Wishlist
"My Wish List Link","Mój link Ulubionych",module,Magento_Wishlist
"Display Wish List Summary","Wyświetl podsumowanie Ulubionych.",module,Magento_Wishlist
"Enable RSS","Włącz RSS",module,Magento_Wishlist
"No Items Found","Nie znaleziono produktów",module,Magento_Wishlist
"Product Name","Nazwa produktu",module,Magento_Wishlist
"User Description","Opis użytkownika",module,Magento_Wishlist
Quantity,Ilość,module,Magento_Wishlist
"Add Locale","Dodawanie ustawień regionalnych",module,Magento_Wishlist
"Add Date","Dodaj datę",module,Magento_Wishlist
"Days in Wish List","Dni w Ulubionych",module,Magento_Wishlist
Action,Operacja,module,Magento_Wishlist
Configure,Konfiguruj,module,Magento_Wishlist
Delete,Usuń,module,Magento_Wishlist
"Product Details and Comment","Szczegóły i komentarze produktu",module,Magento_Wishlist
"Add To Wishlist","Dodaj do Ulubionych",module,Magento_Wishlist
"Account Dashboard",Panel,theme,frontend/Magento/luma
"Address Book","Książka adresowa",theme,frontend/Magento/luma
"Account Information","Dane konta",theme,frontend/Magento/luma
"Mageplaza Extensions","Rozszerzenia Mageplaza",module,Mageplaza_Core
Information,Informacje,module,Mageplaza_Core
"General Configuration","Ogólna konfiguracja",module,Mageplaza_Core
"Enable Notifications","Włącz powiadomienia",module,Mageplaza_Core
"Select Yes to get latest updates from Mageplaza.","Wybierz Tak, aby otrzymywać najnowsze aktualizacje z Mageplaza.",module,Mageplaza_Core
Category,Kategoria,module,Mageplaza_Core
"Select categories that you want to receive notifications","Wybierz kategorie, z których chcesz otrzymywać powiadomienia",module,Mageplaza_Core
Marketplace,Marketplace,module,Mageplaza_Core
"Payu Section","Sekcja Payu",module,PayU_PaymentGateway
PayU,PayU,module,PayU_PaymentGateway
"Main parameters","Główne parametry",module,PayU_PaymentGateway
"Enable plugin?","Włączyć wtyczkę?",module,PayU_PaymentGateway
"Sandbox mode","Tryb piaskownicy",module,PayU_PaymentGateway
"Payment Methods Order","Metody płatności Zamówienie",module,PayU_PaymentGateway
"POS parameters","Parametry POS",module,PayU_PaymentGateway
"POS ID (pos_id)","Identyfikator POS (pos_id)",module,PayU_PaymentGateway
"Second key (MD5)","Drugi klucz (MD5)",module,PayU_PaymentGateway
"OAuth protocol - client_id","Protokół OAuth - client_id",module,PayU_PaymentGateway
"OAuth protocol - client_secret","Protokół OAuth - client_secret",module,PayU_PaymentGateway
"POS parameters - Sandbox mode","Parametry POS - tryb piaskownicy",module,PayU_PaymentGateway
"Enable repayment?","Włączyć ponowną spłatę?",module,PayU_PaymentGateway
"Sort Order","Kolejność sortowania",module,PayU_PaymentGateway
"PayU - Cards","PayU - karty",module,PayU_PaymentGateway
"Enable store card?","Włączyć kartę sklepu?",module,PayU_PaymentGateway
"Enable currency rates?","Włączyć kursy walut?",module,PayU_PaymentGateway
ID,ID,module,PayU_PaymentGateway
"Order ID","ID zamówienia",module,PayU_PaymentGateway
"Transaction ID","ID transakcji",module,PayU_PaymentGateway
"Parent Transaction ID","ID nadrzędnej transakcji",module,PayU_PaymentGateway
"Transaction Type","Rodzaj transakcji",module,PayU_PaymentGateway
Closed,Zamknięty,module,PayU_PaymentGateway
Created,Utworzono,module,PayU_PaymentGateway
Shipping,Dostawa,module,Temando_Shipping
Enabled,Włączone,module,Temando_Shipping
Title,Tytuł,module,Temando_Shipping
"Enable API Logging","Włącz rejestrowanie interfejsu API",module,Temando_Shipping
"Log all API communication. If set to <em>No</em>, only API errors will be logged.","Log all API communication. If set to<em>No</em>, only API errors will be logged.",module,Temando_Shipping
"API Endpoint","Punkt końcowy interfejsu API",module,Temando_Shipping
"Account ID","Identyfikator konta klienta",module,Temando_Shipping
"API Token","Token API",module,Temando_Shipping
"Ship to Applicable Countries","Dostawa do stosownych krajów",module,Temando_Shipping
"Ship to Specific Countries","Dostawa do wybranych krajów",module,Temando_Shipping
"Show Method if Not Applicable","Pokaż metodę jeśli niedostępna",module,Temando_Shipping
"Displayed Error Message","Wyświetlony błąd",module,Temando_Shipping
"Sort Order","Kolejność sortowania",module,Temando_Shipping
"Connect New Carrier","Połącz nowego przewoźnika",module,Temando_Shipping
"Are you sure you want to delete selected carriers?","Czy na pewno chcesz usunąć wybranych przewoźników?",module,Temando_Shipping
"Delete Carriers","Usuń przewoźnika",module,Temando_Shipping
Logo,Logo,module,Temando_Shipping
"Connection Name","Nazwa połączenia",module,Temando_Shipping
Status,Stan,module,Temando_Shipping
"Active Services","Aktywne usługi",module,Temando_Shipping
"Create New Location","Utwórz nową lokalizację",module,Temando_Shipping
"Are you sure you want to delete selected locations?","Czy na pewno chcesz usunąć wybrane lokalizacje?",module,Temando_Shipping
"Delete Locations","Usuń lokalizacje",module,Temando_Shipping
Type,Rodzaj,module,Temando_Shipping
Name,Nazwa,module,Temando_Shipping
"Unique Identifier","Unikalny identyfikator",module,Temando_Shipping
Address,Adres,module,Temando_Shipping
Postcode,"Kod pocztowy",module,Temando_Shipping
Default,Domyślny,module,Temando_Shipping
"Create New Packaging","Utwórz nowe opakowanie",module,Temando_Shipping
"Are you sure you want to delete selected packages?","Czy na pewno chcesz usunąć wybrane pakiety?",module,Temando_Shipping
"Delete Packages","Usuń paczki",module,Temando_Shipping
"Packaging Name","Nazwa opakowania",module,Temando_Shipping
"Tare Weight","Waga opakowania",module,Temando_Shipping
"Max Weight","Maksymalna waga",module,Temando_Shipping
All,Wszystko,module,Magento_AdminGws
None,Brak,module,Magento_AdminGws
"Allowed Scopes","Dopuszczalne zakresy",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","Więcej uprawnień jest potrzebnych do usunięcia elementu ""%1"".",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Potrzebujesz więcej uprawnień do stosowania niektórych reguł aktualizacji.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","Ten podmiot musi być przypisany do widoku sklepu. Sprawdź przypisanie i spróbuj ponownie.",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Zlecenia mogą być realizowane tylko w aktywnym sklepie. Zweryfikuj sklep i spróbuj ponownie.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","Ten element musi być przypisany do widoku sklepu. Przypisz element i spróbuj ponownie.",module,Magento_AdminGws
"More permissions are needed to save this item.","Więcej uprawnień jest potrzebnych do zapisania tego elementu.",module,Magento_AdminGws
"More permissions are needed to delete this item.","Więcej uprawnień jest potrzebnych do usunięcia tego elementu.",module,Magento_AdminGws
"More permissions are needed to view this item.","Więcej uprawnień jest potrzebnych do wyświetlenia tego elementu.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","Co najmniej jedna strona lub grupa sklepów musi być zaznaczone. Wybierz i spróbuj ponownie.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","Więcej uprawnień jest potrzebnych do przypisania wszystkich zakresów do ról.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","Identyfikator witryny %1"" jest błędny. Zweryfikuj identyfikator witryny i spróbuj ponownie.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Potrzebujesz więcej uprawnień do dostępu do witryny ""%1"".",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","Identyfikator strony %1"" jest błędny. Zweryfikuj identyfikator strony i spróbuj ponownie.",module,Magento_AdminGws
"More permissions are needed to save this setting.","Więcej uprawnień jest potrzebnych do zapisania tych ustawień.",module,Magento_AdminGws
"Role Scopes","Zakresy ról",module,Magento_AdminGws
Custom,Niestandardowe,module,Magento_AdminGws
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","Zobaczyłeś oraz rozwiązałeś wszystkie ostatnie powiadomienia systemowe. Odśwież stronę aby usunąć alert.",module,Magento_AdminNotification
unread)," nieprzeczytane)",module,Magento_AdminNotification
"Manage Shopping Cart","Zarządzaj koszykiem",module,Magento_AdvancedCheckout
"Create Order","Utwórz zamówienie",module,Magento_AdvancedCheckout
Back,Cofnij,module,Magento_AdvancedCheckout
"Add Products","Dodaj produkty",module,Magento_AdvancedCheckout
"Update Items and Quantities","Aktualizuj pozycje i ilości",module,Magento_AdvancedCheckout
"Are you sure you want to clear your cart?","Czy na pewno chcesz opróżnić koszyk?",module,Magento_AdvancedCheckout
"Clear my shopping cart","Opróżnij mój koszyk",module,Magento_AdvancedCheckout
"Add selections to my cart","Dodaj wybrane do koszyka",module,Magento_AdvancedCheckout
Cancel,Anuluj,module,Magento_AdvancedCheckout
"Shopping Cart for %1 in %2","Koszyk dla %1 w %2",module,Magento_AdvancedCheckout
"Select products you want to buy","Wybierz produkty, które chcesz kupić",module,Magento_AdvancedCheckout
Product,Produkt,module,Magento_AdvancedCheckout
Price,Cena,module,Magento_AdvancedCheckout
Quantity,Ilość,module,Magento_AdvancedCheckout
"Products in the Comparison List (%1)","Produkty na liście do porównania (%1)",module,Magento_AdvancedCheckout
"Last ordered items (%1)","Ostatnio zamówione (%1)",module,Magento_AdvancedCheckout
Products,Produkty,module,Magento_AdvancedCheckout
ID,ID,module,Magento_AdvancedCheckout
SKU,SKU,module,Magento_AdvancedCheckout
"Recently Compared Products (%1)","Ostatnio porównywane (%1)",module,Magento_AdvancedCheckout
"Recently Viewed Products (%1)","Ostatnio oglądane (%1)",module,Magento_AdvancedCheckout
"Add to Shopping Cart by SKU","Dodaj do koszyka po SKU",module,Magento_AdvancedCheckout
"Add to Shopping Cart","Dodaj do koszyka",module,Magento_AdvancedCheckout
"Wish List (%1)","Ulubione (%1)",module,Magento_AdvancedCheckout
Apply,Zastosuj,module,Magento_AdvancedCheckout
Configure,Konfiguruj,module,Magento_AdvancedCheckout
"Add to Order by SKU","Dodaj do zamówienia po SKU",module,Magento_AdvancedCheckout
"Add to Order","Dodaj do zamówienia",module,Magento_AdvancedCheckout
"Add Products to Order","Dodaj produkty do zamówienia",module,Magento_AdvancedCheckout
"<span><span id=""sku-attention-num"">%1</span> product(s) require attention.</span>","<span>Produkty wymagające sprawdzenia:<span id=""sku-attention-num"">%1</span></span>",module,Magento_AdvancedCheckout
"Remove All","Usuń wszystkie",module,Magento_AdvancedCheckout
"Only %1%2%3 left in stock","Zostało tylko %1%2%3",module,Magento_AdvancedCheckout
"You can buy up to %1 of these per purchase.","Maksymalna ilość do jednorazowego zakupu: %1.",module,Magento_AdvancedCheckout
"You must buy at least %1 of these per purchase.","Minimalna liczba sztuk to %1.",module,Magento_AdvancedCheckout
"Specify the product's options.","Określ opcje produktu.",module,Magento_AdvancedCheckout
"Alert me when this item is available.","Powiadom mnie, gdy ta pozycja będzie dostępna.",module,Magento_AdvancedCheckout
"This customer couldn't be found. Verify the customer and try again.","Nie odnaleziono klienta. Zweryfikuj klienta i spróbuj ponownie.",module,Magento_AdvancedCheckout
"Shopping cart management is disabled for this customer.","Zarządzanie koszykiem jest wyłączone dla tego klienta.",module,Magento_AdvancedCheckout
"This store couldn't be found. Verify the store and try again.","Nie odnaleziono sklepu. Zweryfikuj sklep i spróbuj ponownie.",module,Magento_AdvancedCheckout
Customers,Klienci,module,Magento_AdvancedCheckout
"Shopping Cart",Koszyk,module,Magento_AdvancedCheckout
"An error occurred. For details, see the error log.","Wystąpił błąd. Aby uzyskać szczegółowe informacje zajrzyj do dziennika błędów.",module,Magento_AdvancedCheckout
"You do not have access to this.","Nie posiadasz dostępu do tej sekcji.",module,Magento_AdvancedCheckout
"Orders can only be completed in an active store. Verify the store and try again.","Zlecenia mogą być realizowane tylko w aktywnym sklepie. Zweryfikuj sklep i spróbuj ponownie.",module,Magento_AdvancedCheckout
"The ordered item needs to be loaded. Load the item and try again.","Zamówiony produkt musi być wprowadzony. Wprowadź produkt i spróbuj ponownie.",module,Magento_AdvancedCheckout
"The quote item ID needs to be received. Set the ID and try again.","Identyfikator przedmiotu oferty musi zostać odebrany. Ustaw identyfikator i spróbuj ponownie.",module,Magento_AdvancedCheckout
"The quote item needs to be loaded. Load the item and try again.","Zamówiony produkt musi zostać wczytany. Wprowadź produkt i spróbuj ponownie.",module,Magento_AdvancedCheckout
"The wish list item ID needs to be received. Set the ID and try again.","Identyfikator elementu w Ulubionych  musi być nadany. Ustaw identyfikator i spróbuj ponownie.",module,Magento_AdvancedCheckout
"The wish list item needs to be loaded. Load the item and try again.","Element w Ulubionych musi być załadowany. Załaduj identyfikator i spróbuj ponownie.",module,Magento_AdvancedCheckout
"An error has occurred. See error log for details.","Wystąpił błąd. Sprawdź dziennik błędów, by uzyskać szczegółowe informacje.",module,Magento_AdvancedCheckout
"You cannot configure a product.","Nie możesz skonfigurować produktu.",module,Magento_AdvancedCheckout
"You removed the items.","Usunięto elementy.",module,Magento_AdvancedCheckout
"You removed the item.","Usunięto element.",module,Magento_AdvancedCheckout
"You added %1 to your shopping cart.","Dodałeś %1 do koszyka.",module,Magento_AdvancedCheckout
"You cannot add a product.","Nie możesz dodać produktu.",module,Magento_AdvancedCheckout
"Order by SKU","Sortuj po SKU",module,Magento_AdvancedCheckout
"The SKU was not found in the catalog.","Produkt nie został znaleziony w katalogu.",module,Magento_AdvancedCheckout
"Availability: Out of stock.","Dostępność: brak.",module,Magento_AdvancedCheckout
"We don't have as many of these as you want.","Wymagana ilość nie jest dostępna.",module,Magento_AdvancedCheckout
"You can't add this many to your cart.","Nie można dodać takiej ilości do koszyka.",module,Magento_AdvancedCheckout
"You need to choose options for your item.","Musisz wybrać opcje produktu.",module,Magento_AdvancedCheckout
"We can't add the item to your cart.","Nie udało się dodać produktu do koszyka.",module,Magento_AdvancedCheckout
"Please enter an actual number in the ""Qty"" field.","Wpisz liczbę w pole „Ilość”.",module,Magento_AdvancedCheckout
"This product is assigned to another website.","Ten produkt jest przypisany do innej witryny.",module,Magento_AdvancedCheckout
"You can add only enabled products.","Możesz dodać tylko włączone produkty.",module,Magento_AdvancedCheckout
"You cannot upload this file.","Nie możesz wgrać tego pliku.",module,Magento_AdvancedCheckout
"The file is empty.","Plik jest pusty.",module,Magento_AdvancedCheckout
"You have not entered a product SKU. Please <a href=""%1"">click here</a> to add product(s) by SKU.","Nie podano żadnego SKU produktu. <a href=""%1"">Przejdź tutaj</a>, aby dodać produkt(y) po SKU.",module,Magento_AdvancedCheckout
"You have not entered a product SKU.","Nie podałeś SKU produktu.",module,Magento_AdvancedCheckout
"We can't add a product to cart by id ""%1"".","Nie udało się dodać do koszyka produktu o ID „%1”.",module,Magento_AdvancedCheckout
"Something went wrong while reordering this product.","Wystąpił problem podczas zmiany kolejności tego produktu.",module,Magento_AdvancedCheckout
"We can't find this wish list.","Nie udało się odnaleźć tej listy Ulubionych.",module,Magento_AdvancedCheckout
"You added %1 product to your shopping cart.","Produkty dodane do koszyka: %1.",module,Magento_AdvancedCheckout
"You added %1 products to your shopping cart.","Produkty dodane do koszyka: %1.",module,Magento_AdvancedCheckout
"%1 product requires your attention.","Produkty wymagające sprawdzenia: %1.",module,Magento_AdvancedCheckout
